名称,状态,最优步数,类型
new20802,18025490641687192L,-1,24
new20804,10295853533171064L,84,24
new20805,12386826158689176L,0,24
new20807,10155942331092600L,40,24
new20808,10700475724795256L,37,24
new20813,1146519894412952L,-1,24
new20816,18025456549901208L,-1,24
new20817,3995680931078456L,7,24
new20820,3714996219675736L,9,24
new20823,18106777694736792L,-1,24
new20829,12958871803168920L,0,24
new20834,1254013212058776L,-1,24
new20835,18133190401921944L,-1,24
new20836,3959362687380312L,7,24
new20838,638277900890008L,-1,24
new20840,3959361613638296L,12,24
new20841,18133190401944728L,-1,24
new20843,3959361613638488L,8,24
new20849,12958871803431064L,0,24
new20850,9117206110317400L,68,24
new20852,10700475718545304L,-1,24
new20854,10700475742621048L,31,24
new20855,9117205036575576L,69,24
new20859,9117206110325592L,68,24
new20860,1145806930069144L,-1,24
new20861,1145806929847960L,-1,24
new20862,18133190401954712L,-1,24
new20867,10295853526920824L,81,24
new20869,10295853541559672L,84,24
new20875,18017759968708760L,39,24
new20879,12958871804479640L,0,24
new20880,1708756598321048L,-1,24
new20883,9362362843564888L,76,24
new20884,1708756606709656L,-1,24
new20888,9416245624523160L,76,24
new20889,90275498979224L,-1,24
new20890,1145806661414808L,77,24
new20896,11273056346186840L,-1,24
new20898,11273021985965144L,-1,24
new20899,600448894266264L,-1,24
new20902,11273021985950552L,-1,24
new20903,600448894266232L,-1,24
new20904,11273056345703512L,-1,24
new20906,1138823313017688L,31,24
new20908,13002828654847064L,0,24
new20912,1138857672984152L,34,24
new20917,10418998829231768L,-1,24
new20918,10418998829231736L,-1,24
new20919,11273056354092120L,-1,24
new20922,600448894267288L,-1,24
new20925,10418998829232024L,-1,24
new20926,18088094352347544L,84,24
new20927,11273021978872664L,-1,24
new20930,9416279983958424L,66,24
new20934,90275498977176L,-1,24
new20935,1145806661412760L,-1,24
new20936,1245217119015832L,-1,24
new20938,18036451397945496L,35,24
new20941,90275498977144L,-1,24
new20942,1145806661412728L,-1,24
new20943,1245217119036568L,-1,24
new20947,18141986494966936L,-1,24
new20954,10419000741834648L,-1,24
new20960,1145806661633944L,-1,24
new20962,1245217119048600L,-1,24
new20964,19223040811086488L,89,24
new20966,1145806661633848L,-1,24
new20967,1145806661633912L,-1,24
new20968,1145806930069304L,-1,24
new20969,12402828435557272L,0,24
new20977,18036434721673624L,38,24
new20978,3951424505644120L,5,24
new20980,12386851156478872L,0,24
new20982,12386851156741016L,0,24
new20989,18088094352066712L,96,24
new20990,3951425579166296L,7,24
new20993,1692761066345368L,-1,24
new20994,10151597175803800L,21,24
new20996,1145815520003896L,-1,24
new20997,3714996219938136L,10,24
new21006,18027672720207000L,44,24
new21008,18133156042183576L,-1,24
new21009,3959397047118680L,7,24
new21010,9170754640359032L,79,24
new21013,3959395964988056L,11,24
new21018,18133156042206360L,-1,24
new21020,3959395973376856L,8,24
new21021,3959397047118424L,6,24
new21029,3960496558761304L,7,24
new21033,3960496550372696L,7,24
new21036,1236421067991704L,105,24
new21038,3960496558753112L,6,24
new21042,3714996219675992L,10,24
new21043,1138857672984216L,31,24
new21045,18133156042216344L,-1,24
new21051,10718042964192120L,77,24
new21054,10151597151720344L,-1,24
new21055,19213975208694424L,-1,24
new21058,19213975208702616L,-1,24
new21059,3669949529457752L,5,24
new21062,10151597175803032L,-1,24
new21065,10418999107645080L,-1,24
new21069,3388757768726424L,6,24
new21072,3669915168967512L,5,24
new21075,10418999107638168L,-1,24
new21083,1254019654324632L,103,24
new21084,10155942316461208L,44,24
new21086,10155942331092120L,-1,24
new21089,9098462336174936L,109,24
new21091,19232666369682584L,-1,24
new21092,9363467666837400L,81,24
new21095,12475068340891544L,0,24
new21098,9098462336175000L,-1,24
new21099,12668301135399832L,0,24
new21100,9381859043954072L,80,24
new21104,3388757768947608L,6,24
new21106,3388757768947512L,5,24
new21108,10418998829239960L,-1,24
new21111,9371165647778456L,84,24
new21113,18378339882783640L,85,24
new21114,1245491996693400L,107,24
new21115,10418998829240216L,-1,24
new21116,11272744885940120L,17,24
new21117,3398066759127960L,-1,24
new21118,12958853477798808L,0,24
new21119,3398066759134872L,-1,24
new21122,12402553557658200L,0,24
new21127,12402553557175192L,0,24
new21130,18106777191935128L,-1,24
new21131,21409735632538008L,8,24
new21132,9169929753110904L,83,24
new21134,9169929752635768L,83,24
new21136,9169930021546360L,82,24
new21138,12994037938219160L,0,24
new21141,1254013212037528L,-1,24
new21142,1254013212070296L,-1,24
new21144,3962650183396216L,61,24
new21153,3399734866495064L,38,24
new21157,9364267394510744L,81,24
new21160,22010026298484888L,5,24
new21161,9364267394510712L,81,24
new21163,13002828662737240L,0,24
new21166,9169929753684344L,83,24
new21170,19222771301888664L,82,24
new21174,10700474084355992L,-1,24
new21175,19222771301880472L,82,24
new21176,19231566858032024L,-1,24
new21177,13002828654348632L,0,24
new21180,10716943452564376L,-1,24
new21182,12959120853406616L,0,24
new21183,18133200333482136L,-1,24
new21184,12958853567178904L,0,24
new21185,12959120853429400L,0,24
new21186,9098462335953816L,-1,24
new21189,3399734866495096L,37,24
new21194,18036469081411992L,37,24
new21197,3960496550364984L,6,24
new21198,3470085088144248L,54,24
new21205,3978336502827928L,-1,24
new21206,2414820222364536L,94,24
new21209,18141952135205272L,-1,24
new21211,3978061633053592L,10,24
new21212,18141952135238040L,-1,24
new21216,3978336519605144L,7,24
new21217,3696578301290136L,11,24
new21220,18141952403411352L,94,24
new21221,3470351562009464L,-1,24
new21223,3978053278000024L,11,24
new21224,2414820197198712L,-1,24
new21226,10700475742621592L,42,24
new21229,3679811847365720L,6,24
new21230,9380759532319384L,86,24
new21234,11263948792917912L,16,24
new21236,19830794210513304L,96,24
new21237,3467886098444184L,-1,24
new21247,3959397047126872L,7,24
new21248,9170753566617208L,80,24
new21251,3959397038738264L,7,24
new21255,1411518252077976L,88,24
new21256,1254013211513240L,104,24
new21257,10418998829241240L,-1,24
new21259,10418998863548056L,-1,24
new21262,3470351628265048L,-1,24
new21264,3468985542962072L,-1,24
new21267,10524551945507736L,80,24
new21268,19213975208866456L,82,24
new21269,3995646571324760L,9,24
new21270,3469252050381720L,-1,24
new21271,19213975208858264L,82,24
new21272,3750452157830040L,-1,24
new21273,18088094352348056L,-1,24
new21274,12405525405272184L,0,24
new21275,9363467666838424L,81,24
new21277,18141962066765976L,-1,24
new21278,12402828166383736L,0,24
new21280,9381859043962264L,81,24
new21281,9169930006638200L,79,24
new21282,9363469603254168L,-1,24
new21285,10419000764862360L,42,24
new21289,3669950603199576L,5,24
new21291,10419000765614200L,41,24
new21292,12967644275205208L,0,24
new21293,19213974940521368L,-1,24
new21298,9169930022111608L,78,24
new21300,19213974940529560L,-1,24
new21303,3669950602447448L,7,24
new21305,3389521434038168L,7,24
new21306,12405516211974040L,0,24
new21309,3669950602447192L,6,24
new21311,1254287016038808L,103,24
new21316,1411526607573912L,65,24
new21319,3389521434037912L,8,24
new21321,12668326133189528L,0,24
new21320,3978053277999768L,12,24
new21322,3696578301289272L,6,24
new21325,3399734598059832L,38,24
new21326,3399734598059864L,38,24
new21329,12668326133451672L,0,24
new21331,3399734866495288L,37,24
new21333,3468985542961816L,-1,24
new21335,9363469602205592L,-1,24
new21336,10419000765910936L,42,24
new21337,3750734862308248L,7,24
new21338,21409735632546200L,8,24
new21341,12402553557658520L,0,24
new21343,9381061252435352L,80,24
new21344,3671050114081880L,7,24
new21349,9090789611270040L,-1,24
new21352,3469252050375576L,-1,24
new21353,9169930022104696L,79,24
new21354,3469252050381464L,-1,24
new21355,9090789611532184L,-1,24
new21356,3671015754343512L,7,24
new21360,18017751613461400L,-1,24
new21361,12959120839512984L,0,24
new21363,3399734597838680L,38,24
new21364,3696578301290392L,10,24
new21366,3671050114090072L,7,24
new21368,18025490909860760L,-1,24
new21369,3987106003964824L,4,24
new21371,1245217118491544L,107,24
new21372,3987105987187608L,11,24
new21373,12994037929830552L,0,24
new21374,18106785781599384L,-1,24
new21376,12994037930526872L,0,24
new21379,18025490909860248L,75,24
new21380,3962684543134584L,60,24
new21381,12966544763079512L,0,24
new21384,11277454384640664L,6,24
new21385,11263948792910744L,14,24
new21386,12475068341325720L,0,24
new21387,11263948792917656L,15,24
new21388,12475068341325688L,0,24
new21392,3962916462979960L,60,24
new21394,18025456281473944L,-1,24
new21396,19213974940423064L,-1,24
new21397,18378613686948760L,84,24
new21399,19213974940446104L,-1,24
new21400,19213974940431256L,-1,24
new21401,19213974940445848L,-1,24
new21402,1411526607554712L,64,24
new21403,9380759532319640L,86,24
new21406,2553911940793752L,-1,24
new21407,19232666369518744L,-1,24
new21409,19232666369674392L,-1,24
new21410,3951921615131544L,4,24
new21411,12958853491692440L,0,24
new21412,18133165973743768L,-1,24
new21415,12958853558790296L,0,24
new21416,12958853491715224L,0,24
new21417,12958853559519384L,0,24
new21418,3467886098433912L,-1,24
new21419,18025456281949080L,-1,24
new21420,1692761065788312L,-1,24
new21422,3467886098433944L,-1,24
new21423,1692761065809048L,-1,24
new21424,10418999121006456L,42,24
new21425,10700474084355736L,-1,24
new21427,18025456281948824L,-1,24
new21429,9170753314467704L,81,24
new21430,10418999121006488L,42,24
new21431,10700474084348824L,-1,24
new21432,9371165647778712L,84,24
new21433,1692761065787800L,66,24
new21437,18141986494943640L,-1,24
new21439,18141986494976408L,-1,24
new21442,9080887866870616L,69,24
new21443,9089666780023640L,62,24
new21447,9081993551802264L,-1,24
new21448,18025490909639576L,-1,24
new21450,9081993552064408L,-1,24
new21452,9081993518247832L,-1,24
new21454,9081993518509976L,-1,24
new21456,1701532740151960L,-1,24
new21458,3470085348410968L,49,24
new21460,3470085348411000L,48,24
new21462,3470077832225400L,-1,24
new21463,3470077832226424L,-1,24
new21464,1701532731763352L,-1,24
new21465,12402819584845944L,0,24
new21467,9371165647473048L,70,24
new21470,1771867124557464L,-1,24
new21471,3470351562009208L,-1,24
new21472,3470351562002296L,-1,24
new21475,3470351628257912L,-1,24
new21476,1771867116168856L,-1,24
new21477,3470351628290680L,-1,24
new21478,12405250536015992L,0,24
new21479,9645742347382680L,81,24
new21484,9169981561153912L,71,24
new21493,3398066759135128L,-1,24
new21495,3400018334344824L,38,24
new21498,3470085088135000L,-1,24
new21499,3470085088135032L,-1,24
new21501,19231566858031768L,-1,24
new21502,3995680931063128L,9,24
new21503,3470078905967160L,52,24
new21507,10418999107645336L,-1,24
new21508,19231566857393048L,-1,24
new21510,3751009731826584L,-1,24
new21512,3389521434039192L,7,24
new21514,18141996426504344L,-1,24
new21516,12966819633908568L,0,24
new21519,3995902113304216L,5,24
new21523,18015595038053016L,24,24
new21524,1426713343054744L,-1,24
new21525,1708188319896472L,-1,24
new21526,10243077003103896L,74,24
new21527,18015595038067864L,24,24
new21528,1426713343693464L,-1,24
new21529,3995902113753720L,-1,24
new21530,9097385619075992L,-1,24
new21532,9097385619090840L,-1,24
new21535,1144354695106424L,15,24
new21538,18017751614501528L,-1,24
new21539,18017759969555352L,-1,24
new21540,1144707418246808L,-1,24
new21542,18017751614501784L,-1,24
new21543,18015845505414040L,26,24
new21544,18017759970005400L,42,24
new21545,1144707418253944L,-1,24
new21547,637796856129432L,-1,24
new21548,637796856129400L,-1,24
new21552,19425082523366040L,-1,24
new21553,19425082523357848L,-1,24
new21555,12967919161739608L,0,24
new21560,3995902113491608L,-1,24
new21561,3995902113491576L,-1,24
new21564,3995901845056408L,-1,24
new21565,22010300103141528L,4,24
new21566,3706200126655320L,6,24
new21567,3995901845070168L,2,24
new21570,3995901845056376L,-1,24
new21571,12386576285911960L,0,24
new21572,12386576286657112L,0,24
new21573,12386576286174104L,0,24
new21574,12386576286648920L,0,24
new21575,18106766967804312L,79,24
new21578,18106766707757464L,85,24
new21579,18106766692553112L,85,24
new21580,3995680931078488L,7,24
new21583,12386576286960536L,0,24
new21584,12386576287222680L,0,24
new21585,1430218036791448L,-1,24
new21586,1430218036792472L,-1,24
new21587,1429977518853272L,-1,24
new21588,1429977518886040L,-1,24
new21589,1711452495046264L,60,24
new21590,18071662044221848L,46,24
new21596,18015586447676312L,25,24
new21599,1426972383712152L,-1,24
new21600,1708447360109464L,-1,24
new21601,1430218036825240L,-1,24
new21602,2898889082676856L,-1,24
new21603,18015586448380568L,25,24
new21604,1426972383922328L,-1,24
new21608,1144707418253976L,-1,24
new21609,10417899351920280L,-1,24
new21611,1430011878589592L,-1,24
new21612,1430011878368408L,-1,24
new21613,1711486854776632L,-1,24
new21614,584710524326808L,40,24
new21617,11826374826560152L,35,24
new21618,11421744816754552L,-1,24
new21619,1147653237295768L,-1,24
new21620,11421744817251448L,-1,24
new21621,3995902113753752L,-1,24
new21622,11826374826574936L,47,24
new21624,21974017286695064L,4,24
new21625,356331811530584L,-1,24
new21626,392013326083928L,90,24
new21630,18015586448403608L,25,24
new21631,1144707149818776L,-1,24
new21632,3995901844877208L,6,24
new21634,1144707149818744L,-1,24
new21635,13002828654840152L,0,24
new21636,18062865951200152L,53,24
new21641,1707657086726040L,-1,24
new21642,1707657095114648L,-1,24
new21644,1144707149819800L,-1,24
new21646,12403927953787800L,0,24
new21647,9364302826172312L,-1,24
new21648,357103571627928L,-1,24
new21650,19425116883104408L,-1,24
new21651,19425116883096216L,-1,24
new21654,21975116805875864L,4,24
new21661,12402828443208600L,0,24
new21664,3995901845318552L,-1,24
new21665,1147653237296024L,-1,24
new21669,3995901845318520L,-1,24
new21670,18025474822083480L,-1,24
new21671,12386551288605272L,0,24
new21672,12386551288122264L,0,24
new21673,1426972383908760L,-1,24
new21674,1426713343693720L,-1,24
new21676,1426697774459544L,-1,24
new21679,12386551289170840L,0,24
new21683,1430011878597784L,-1,24
new21684,90722183999384L,93,24
new21685,1429977518859416L,-1,24
new21692,3714996219691096L,10,24
new21694,2828555771979384L,58,24
new21695,11422278466441080L,-1,24
new21696,11422278466937976L,-1,24
new21699,19423976569287320L,-1,24
new21700,3959618229586584L,3,24
new21703,3959618229586552L,3,24
new21706,9644927399063448L,-1,24
new21708,21974016212953240L,4,24
new21710,9644918809865080L,67,24
new21711,9644918809865112L,67,24
new21719,3467869087723416L,-1,24
new21725,19232666377907352L,-1,24
new21729,3959670842878616L,9,24
new21730,3387658257327704L,6,24
new21731,3960717741697656L,-1,24
new21733,3396436331417240L,-1,24
new21734,3399425326109592L,-1,24
new21736,3961868733436824L,8,24
new21737,3399425326115480L,-1,24
new21740,3399166010682008L,-1,24
new21741,3396436331417496L,-1,24
new21747,11272768794521496L,-1,24
new21749,10806027206012824L,-1,24
new21750,19705456372847512L,-1,24
new21751,11421735942154360L,-1,24
new21752,11421735942131576L,-1,24
new21754,9363502888251288L,-1,24
new21755,11580083148425880L,35,24
new21759,9363502888513432L,-1,24
new21760,19423985159213720L,-1,24
new21761,11580084222189656L,49,24
new21763,18071661541420184L,45,24
new21764,9644927399791512L,-1,24
new21768,9081992446586520L,81,24
new21770,11580083148426072L,62,24
new21772,9662510726991736L,103,24
new21774,9644927399791480L,-1,24
new21775,9662510727473784L,100,24
new21776,3960717741435544L,-1,24
new21777,3960717741435512L,-1,24
new21782,3960717473000344L,-1,24
new21783,21975115732134040L,4,24
new21785,3960717473015128L,2,24
new21787,11421735942164344L,-1,24
new21789,3960717473000312L,-1,24
new21793,9662510728040312L,103,24
new21796,3399734866496120L,36,24
new21797,13003103532747096L,0,24
new21799,18025440462345112L,-1,24
new21801,3398325881587608L,-1,24
new21805,3398325881587576L,-1,24
new21806,3960496550634840L,7,24
new21807,3960771428239160L,7,24
new21808,1535494630673816L,101,24
new21810,3470359950584696L,-1,24
new21811,1526698537651352L,99,24
new21814,3470085047799672L,-1,24
new21815,12394856983603800L,0,24
new21817,1535494630688888L,115,24
new21818,3978329255053144L,-1,24
new21821,12394856983120792L,0,24
new21823,3468152369375128L,-1,24
new21824,3470076692746104L,-1,24
new21825,1526698537489304L,94,24
new21826,2414545327647608L,-1,24
new21827,3978328181311320L,-1,24
new21828,3468152369375096L,-1,24
new21835,3962693368500088L,35,24
new21838,21402039059311000L,8,24
new21841,3942867832459160L,6,24
new21843,12394856984169368L,0,24
new21846,3468152370104216L,-1,24
new21849,11263972701499288L,-1,24
new21850,3468152370104120L,2,24
new21851,3468152370104184L,-1,24
new21853,9097385619091352L,84,24
new21855,3468160960884632L,-1,24
new21856,18025431872418712L,-1,24
new21858,3470353792517944L,54,24
new21859,3396436331418520L,-1,24
new21860,11580083147991704L,53,24
new21863,1746671226864408L,-1,24
new21866,3470353775740728L,-1,24
new21868,3943142466317208L,4,24
new21869,3470077832488568L,-1,24
new21870,3959397038771032L,6,24
new21871,3959671916612440L,7,24
new21873,3943142466317176L,4,24
new21874,3468152369377176L,9,24
new21875,18097970874782616L,79,24
new21876,3470076758746744L,-1,24
new21877,11421744817246072L,-1,24
new21878,3467877669269400L,-1,24
new21879,3470077840877176L,-1,24
new21881,3962701723773816L,38,24
new21882,19213975217091224L,-1,24
new21885,3399416469351064L,-1,24
new21886,3400524871288664L,50,24
new21889,19213975217083032L,-1,24
new21890,3943142466318232L,3,24
new21892,2414545327646552L,-1,24
new21893,2414545327646584L,-1,24
new21894,2828823133693496L,65,24
new21895,3960717741697688L,-1,24
new21899,12967644283832664L,0,24
new21903,1535494630511000L,103,24
new21911,1535494630673560L,100,24
new21916,18015595306038168L,25,24
new21917,3942867832458904L,7,24
new21923,3942867832263576L,6,24
new21924,12403653076143000L,0,24
new21931,3978328180583064L,6,24
new21932,3978328181311128L,-1,24
new21933,3399734866503256L,37,24
new21935,3388421922443160L,3,24
new21939,12402553565563800L,0,24
new21948,3399416469351320L,-1,24
new21945,18052428675044248L,-1,24
new21947,3388421922442904L,4,24
new21950,2572885773019032L,42,24
new21951,3467877669269144L,-1,24
new21952,18017751614509976L,-1,24
new21953,2572885781407640L,42,24
new21955,11422018906679416L,-1,24
new21956,3467877669262232L,-1,24
new21957,3468152638539416L,-1,24
new21958,11422018906656632L,-1,24
new21959,3468152637810328L,-1,24
new21960,9363468528512920L,-1,24
new21961,9662546160471928L,103,24
new21962,9363468528775064L,-1,24
new21963,9662546160953976L,100,24
new21964,18036442809592984L,45,24
new21966,18071670131084440L,34,24
new21967,3661400071032696L,2,24
new21968,12966544756001624L,0,24
new21971,3960717473262488L,-1,24
new21975,11422018906689400L,-1,24
new21976,3960717473262456L,-1,24
new21978,9662546161520504L,103,24
new21981,22010301176883352L,4,24
new21982,3706200126917464L,6,24
new21983,18060659194172312L,-1,24
new21988,3468155859027768L,9,24
new21994,3978328181048984L,-1,24
new21996,9398628473686872L,85,24
new21997,3978329254791000L,-1,24
new22000,1535761992401016L,138,24
new22002,9398628473678680L,85,24
new22007,3943151324678808L,3,24
new22008,3978328181049176L,-1,24
new22009,3978329254790744L,-1,24
new22010,3943151324678776L,3,24
new22013,3943143808485016L,5,24
new22015,20552073855423384L,66,24
new22018,3468155859502904L,9,24
new22021,3943144882226776L,3,24
new22023,3468155859502648L,10,24
new22025,20587258227512216L,67,24
new22027,10806027206012568L,-1,24
new22030,9363467958611864L,67,24
new22031,3388421922444184L,3,24
new22032,3398325881597848L,13,24
new22034,3978042549064600L,-1,24
new22037,3943152130516568L,11,24
new22038,3943144882234968L,3,24
new22041,3959362687421272L,7,24
new22042,3468152637804184L,8,24
new22043,3468161227736728L,-1,24
new22044,3978329254316888L,4,24
new22045,3468161227736696L,-1,24
new22046,3470360217963128L,37,24
new22047,3978329255052888L,-1,24
new22050,19705456372847256L,-1,24
new22051,11422278466932600L,-1,24
new22052,3470360234740344L,50,24
new22053,19705456372110232L,-1,24
new22054,3468152638539384L,-1,24
new22056,3468152637810296L,-1,24
new22058,18052687715701656L,-1,24
new22059,3399425326115736L,-1,24
new22063,3399166010682264L,-1,24
new22065,18015595306259352L,24,24
new22066,18017759970005912L,41,24
new22067,3467869087716248L,-1,24
new22068,3468161228211864L,-1,24
new22069,3943142734752376L,4,24
new22070,3467869087723160L,-1,24
new22071,3468161228211832L,-1,24
new22076,11826374826822296L,35,24
new22077,3943142734745240L,4,24
new22087,2833736576053912L,13,24
new22092,1708188051559320L,-1,24
new22095,1708188059947928L,-1,24
new22096,2834837161436568L,-1,24
new22097,2834837161428376L,-1,24
new22098,19158202377409432L,-1,24
new22107,9117170643577496L,87,24
new22112,9125973155203992L,77,24
new22114,18141951063583896L,-1,24
new22116,9697696173607768L,90,24
new22120,9125973155205016L,77,24
new22125,9117178998631000L,65,24
new22126,18369817382589336L,86,24
new22127,1146528484347544L,-1,24
new22128,4068744716659288L,97,24
new22129,18369817382597528L,87,24
new22130,4068753290298968L,99,24
new22131,18025456551998360L,-1,24
new22132,1711452235542136L,35,24
new22135,10150807146942104L,-1,24
new22136,10150807170272920L,-1,24
new22137,10718067391802776L,50,24
new22141,10718067367988632L,-1,24
new22144,18015595314647960L,24,24
new22146,1708438770495384L,-1,24
new22148,638269310955416L,-1,24
new22149,9117177062181496L,76,24
new22151,1708438778883992L,-1,24
new22152,19141479390352024L,-1,24
new22154,18133422332253080L,-1,24
new22155,9117177062181784L,76,24
new22157,19141478316618392L,-1,24
new22158,1144707418508952L,-1,24
new22159,18027904925813912L,35,24
new22161,19141478316610200L,-1,24
new22162,18133422332275864L,-1,24
new22165,1711486595032440L,-1,24
new22168,1711486586643832L,-1,24
new22171,18133422332285848L,-1,24
new22177,2833736576045720L,13,24
new22182,2834837161436312L,-1,24
new22183,18017244304003992L,-1,24
new22186,2834837161428120L,-1,24
new22188,600448894332824L,-1,24
new22189,600448902721432L,-1,24
new22190,1746670967074200L,40,24
new22195,1746670967336344L,40,24
new22197,9125966736296280L,68,24
new22198,356794334244760L,-1,24
new22200,1144707418450552L,74,24
new22201,18036701018836120L,36,24
new22202,18142218425298072L,-1,24
new22203,9697730533608280L,91,24
new22204,10150807170280056L,-1,24
new22205,9125966736599960L,87,24
new22206,1145806930077304L,-1,24
new22207,356794334243704L,-1,24
new22208,356794334243736L,-1,24
new22219,18060675283825560L,-1,24
new22220,2870021534015544L,10,24
new22221,1146090397910840L,-1,24
new22228,18027904665752472L,40,24
new22229,19158202377409176L,-1,24
new22233,19158202376672152L,-1,24
new22234,18027904665775256L,40,24
new22235,18133154970538904L,-1,24
new22236,18133422600426392L,80,24
new22237,19141745678332568L,-1,24
new22238,11840650217623960L,3,24
new22239,18133154970561688L,-1,24
new22241,18017503344661400L,-1,24
new22246,18027904650548120L,40,24
new22248,18133154970571672L,-1,24
new22249,18133422600459160L,81,24
new22251,9644927400112024L,-1,24
new22252,9134769248225688L,78,24
new22253,9134769248226712L,78,24
new22256,3696584752189336L,9,24
new22257,3468968599317400L,-1,24
new22258,2870021534254488L,-1,24
new22261,2870021533992344L,-1,24
new22262,3696584743800728L,9,24
new22266,19422954367062680L,-1,24
new22267,19422953293329048L,-1,24
new22268,9644918810439576L,69,24
new22269,9134762828573080L,81,24
new22270,19422953293320856L,-1,24
new22271,9134762829621656L,81,24
new22273,3470068110945144L,70,24
new22277,11421735943212920L,-1,24
new22278,11544898777418392L,37,24
new22279,11544899866641496L,46,24
new22280,3389270406287224L,2,24
new22282,11544898777418584L,55,24
new22284,10150752663760536L,22,24
new22287,3470359965789048L,-1,24
new22292,18141951331766680L,81,24
new22293,3470359932234616L,-1,24
new22294,18036700758774168L,43,24
new22295,3978061633309592L,6,24
new22296,18036700743569816L,43,24
new22299,3470076692491128L,-1,24
new22300,1421413856678808L,90,24
new22303,2889534383908728L,-1,24
new22304,2414545327680376L,-1,24
new22305,18036701018821016L,36,24
new22306,2889534383908760L,-1,24
new22307,18036701011743128L,35,24
new22308,18141951063560600L,-1,24
new22309,18141951063593368L,-1,24
new22312,10146354617249688L,-1,24
new22317,2819166713472888L,33,24
new22319,2889534384383800L,-1,24
new22320,2889534384383864L,-1,24
new22321,2889534652819256L,-1,24
new22322,2889534384383896L,-1,24
new22324,10150752923800472L,-1,24
new22325,3696584752190360L,9,24
new22326,3468160976088984L,-1,24
new22327,10150752923807384L,-1,24
new22329,1746670967087480L,-1,24
new22330,3396436331451288L,-1,24
new22331,1746670958698872L,-1,24
new22332,3396436331613848L,3,24
new22333,3696584743801752L,9,24
new22334,3470353775485752L,-1,24
new22336,19157935015695000L,-1,24
new22337,2819166713473912L,33,24
new22339,19157935014957976L,-1,24
new22342,3470352701743928L,-1,24
new22343,3470076758746712L,-1,24
new22344,2889534383910808L,-1,24
new22345,11544898776951448L,39,24
new22346,11421744833531768L,-1,24
new22347,3400525140249208L,31,24
new22348,3469260420606872L,-1,24
new22349,618273276972696L,-1,24
new22350,1430209949707672L,91,24
new22351,3750727027348376L,-1,24
new22352,618041348738712L,-1,24
new22353,3468977180863384L,-1,24
new22357,3398316957750168L,-1,24
new22358,3398316957757080L,-1,24
new22362,1430209949700504L,91,24
new22366,2819166981909144L,36,24
new22368,18015586952032920L,25,24
new22369,18015595307086744L,25,24
new22370,1708188051550872L,-1,24
new22371,1708438770267032L,-1,24
new22374,1708188059939480L,-1,24
new22375,1708438778655640L,-1,24
new22378,1708438778883480L,-1,24
new22381,1708188051551128L,-1,24
new22383,3398316957757336L,-1,24
new22384,3696586664987544L,6,24
new22385,3978328147514264L,-1,24
new22386,18015595314647448L,22,24
new22387,1708438770494872L,-1,24
new22389,1708188059939736L,-1,24
new22392,3696586664994392L,6,24
new22393,10150752923807640L,-1,24
new22394,3978042549030808L,-1,24
new22395,3469260420600728L,-1,24
new22396,3469260420606616L,-1,24
new22397,2870021534254232L,-1,24
new22399,10718067391803000L,48,24
new22400,3468977180863128L,-1,24
new22401,3978042549030552L,-1,24
new22402,2870021533992088L,-1,24
new22403,3468977180857240L,-1,24
new22404,2870021533503896L,16,24
new22405,19157935015695256L,-1,24
new22406,3696586656631704L,5,24
new22407,2889534652819096L,-1,24
new22408,3696586665020312L,5,24
new22409,2889534652343960L,-1,24
new22412,1711486595018136L,38,24
new22415,19423220655043224L,-1,24
new22416,3396436331614104L,2,24
new22417,3661400146275224L,5,24
new22418,1711486595280280L,38,24
new22419,3661400146275192L,6,24
new22421,1711452235541912L,37,24
new22424,1711452235091352L,-1,24
new22425,1711452226702744L,-1,24
new22427,11422018907737976L,-1,24
new22431,3470068110944888L,70,24
new22437,1421413856685976L,88,24
new22439,3468160976078744L,-1,24
new22441,3468160976078712L,-1,24
new22442,2834837161428792L,5,24
new22444,2854353501693784L,44,24
new22445,3400516241280888L,33,24
new22448,18142218693480856L,81,24
new22449,2854352427951768L,43,24
new22450,2889543242272408L,-1,24
new22451,2854352427951960L,45,24
new22452,2854353501693528L,43,24
new22456,18142218425274776L,-1,24
new22458,18142218425307544L,-1,24
new22460,18025490911736728L,-1,24
new22464,2819168055641752L,35,24
new22468,2889537873782328L,44,24
new22469,3470359932234360L,-1,24
new22470,3470360217929304L,36,24
new22471,3470359932227448L,-1,24
new22473,3470352701743736L,-1,24
new22474,3470352701744760L,-1,24
new22476,3470076692490872L,-1,24
new22478,3470076692483960L,-1,24
new22480,3470076758772344L,60,24
new22486,3978042549031832L,-1,24
new22489,3400019408078648L,37,24
new22493,2889543242270328L,-1,24
new22496,3978336502565784L,-1,24
new22497,2833737649802072L,9,24
new22499,2889534652337816L,-1,24
new22500,2889543242270360L,-1,24
new22501,3978336502571608L,12,24
new22502,2889534652819064L,-1,24
new22503,2889534652343928L,-1,24
new22505,11422278483218296L,-1,24
new22509,19143641906393752L,-1,24
new22511,3468968599317144L,-1,24
new22512,618005915258520L,-1,24
new22513,19143641906385560L,-1,24
new22514,1420313271325592L,89,24
new22515,3470359965779800L,-1,24
new22516,3470359965779832L,-1,24
new22517,618006989000344L,-1,24
new22518,3470353775485496L,-1,24
new22519,3470353775478584L,-1,24
new22520,2819166981909112L,36,24
new22521,2889543242491512L,-1,24
new22525,2889543242491448L,-1,24
new22526,2889543242491544L,-1,24
new22530,2819166981901976L,30,24
